,B1F1,B1GSM(X),B1GSM(Y),B1GSM(Z),B1RTN(X),B1RTN(Y),B1RTN(Z)
9777,6.6984148025512695,-6.256886005401611,1.1060563325881958,2.1193742752075195,6.252706527709961,-1.3261313438415527,2.0021910667419434
9778,6.563383865356479,-5.956446075439505,1.4444750547408614,2.346595144271841,5.9514516830444855,-1.6852831602096106,2.1936975479125924
9779,6.68293809890748,-5.923988628387498,0.3153846383093913,3.075683641433653,5.920090961456346,-0.6357735037802718,3.033356857299751
9780,6.686877441406277,-6.1242073059082,1.9404459238052463,1.8542441129685407,6.118919181823728,-2.1291337490081976,1.6538099765778531
9781,6.5881182670593175,-6.187349605560292,1.6229096651077235,1.5752148389816356,6.1828978538513075,-1.7850828886032075,1.4084337234497144
9782,6.668891906738281,-6.387218952178955,1.4002509117126465,1.3083043098449707,6.383431434631348,-1.5368927717208862,1.1656299829483032
9783,6.618700695037854,-6.305509853363041,1.6322282075882075,1.1741220951080626,6.301479911804203,-1.7539419651031642,1.0085739850998214
9784,6.533977413177551,-6.156903839111339,1.9778114795686383,0.930279433727283,6.1525616645813095,-2.07279005050675,0.7308565139770533
9785,6.6292225837707655,-6.2537811279297575,2.075648164748936,0.7206912279130206,6.249503612518381,-2.1490712642667713,0.5125309824944927
9786,6.7208830833435025,-6.3922933578491365,1.9939453601836858,0.5693495392798166,6.388317584991471,-2.052708864211994,0.37037137746799165
9787,6.740960121154785,-6.426851749420166,1.9470856189727783,0.5831215977668762,6.422939300537109,-2.007545232772827,0.38885295391082764
9788,6.642398929595939,-6.293609237670886,2.1175291538238676,0.14481928199524322,6.289890289306628,-2.132494020462046,-0.06457368433480949
9789,6.564358043670663,-6.1859475135803415,2.1950435161590303,-0.05216349065304378,6.182314014434834,-2.18947334289548,-0.26848765611648856
9790,6.500162601470809,-6.180677509307743,1.9671661138534227,0.41502892971013133,6.176915550231815,-2.0100626707076445,0.2193760931489328
9791,6.59309473037719,-6.094365501403786,2.474411153793396,0.42531779408435366,6.089742851257302,-2.515587854385417,0.17817664965967156
